"","Country","Year","Sector","Gas","Unit","Emissions","EU","lag","percent_change","Population","avg_pop","avg_emissions"
"1156","Belgium","1991","Total excluding LULUCF","CO2","MtCO₂e",123,1,120,2.5,10039450,7966023.34911243,78.6041420118343
"1157","Belgium","1992","Total excluding LULUCF","CO2","MtCO₂e",123,1,123,0,10078098,7966023.34911243,78.6041420118343
"1158","Belgium","1993","Total excluding LULUCF","CO2","MtCO₂e",121,1,123,-1.6,10118684,7966023.34911243,78.6041420118343
"1159","Belgium","1994","Total excluding LULUCF","CO2","MtCO₂e",125,1,121,3.3,10155909,7966023.34911243,78.6041420118343
"1160","Belgium","1995","Total excluding LULUCF","CO2","MtCO₂e",126,1,125,0.8,10186304,7966023.34911243,78.6041420118343
"1161","Belgium","1996","Total excluding LULUCF","CO2","MtCO₂e",130,1,126,3.2,10208265,7966023.34911243,78.6041420118343
"1162","Belgium","1997","Total excluding LULUCF","CO2","MtCO₂e",124,1,130,-4.6,10223785,7966023.34911243,78.6041420118343
"1163","Belgium","1998","Total excluding LULUCF","CO2","MtCO₂e",130,1,124,4.8,10237298,7966023.34911243,78.6041420118343
"1164","Belgium","1999","Total excluding LULUCF","CO2","MtCO₂e",125,1,130,-3.8,10255161,7966023.34911243,78.6041420118343
"1165","Belgium","2000","Total excluding LULUCF","CO2","MtCO₂e",127,1,125,1.6,10282046,7966023.34911243,78.6041420118343
"1166","Belgium","2001","Total excluding LULUCF","CO2","MtCO₂e",126,1,127,-0.8,10319026,7966023.34911243,78.6041420118343
"1167","Belgium","2002","Total excluding LULUCF","CO2","MtCO₂e",127,1,126,0.8,10364879,7966023.34911243,78.6041420118343
"1168","Belgium","2003","Total excluding LULUCF","CO2","MtCO₂e",128,1,127,0.8,10419029,7966023.34911243,78.6041420118343
"1169","Belgium","2004","Total excluding LULUCF","CO2","MtCO₂e",129,1,128,0.8,10480118,7966023.34911243,78.6041420118343
"1170","Belgium","2005","Total excluding LULUCF","CO2","MtCO₂e",126,1,129,-2.3,10546885,7966023.34911243,78.6041420118343
"1171","Belgium","2006","Total excluding LULUCF","CO2","MtCO₂e",124,1,126,-1.6,10619484,7966023.34911243,78.6041420118343
"1172","Belgium","2007","Total excluding LULUCF","CO2","MtCO₂e",120,1,124,-3.2,10697576,7966023.34911243,78.6041420118343
"1173","Belgium","2008","Total excluding LULUCF","CO2","MtCO₂e",120,1,120,0,10778764,7966023.34911243,78.6041420118343
"1174","Belgium","2009","Total excluding LULUCF","CO2","MtCO₂e",108,1,120,-10,10859934,7966023.34911243,78.6041420118343
"1175","Belgium","2010","Total excluding LULUCF","CO2","MtCO₂e",115,1,108,6.5,10938735,7966023.34911243,78.6041420118343
"1176","Belgium","2011","Total excluding LULUCF","CO2","MtCO₂e",105,1,115,-8.7,11013860,7966023.34911243,78.6041420118343
"1177","Belgium","2012","Total excluding LULUCF","CO2","MtCO₂e",102,1,105,-2.9,11085355,7966023.34911243,78.6041420118343
"1178","Belgium","2013","Total excluding LULUCF","CO2","MtCO₂e",103,1,102,1,11154008,7966023.34911243,78.6041420118343
"1179","Belgium","2014","Total excluding LULUCF","CO2","MtCO₂e",96.8,1,103,-6,11221225,7966023.34911243,78.6041420118343
"1180","Belgium","2015","Total excluding LULUCF","CO2","MtCO₂e",101,1,96.8,4.3,11287931,7966023.34911243,78.6041420118343
"1181","Belgium","2016","Total excluding LULUCF","CO2","MtCO₂e",99.8,1,101,-1.2,11354407,7966023.34911243,78.6041420118343
"1182","Belgium","2017","Total excluding LULUCF","CO2","MtCO₂e",99.5,1,99.8,-0.3,11419752,7966023.34911243,78.6041420118343
"1183","Belgium","2018","Total excluding LULUCF","CO2","MtCO₂e",100,1,99.5,0.5,11482180,7966023.34911243,78.6041420118343
"1184","Netherlands","1850","Total excluding LULUCF","CO2","MtCO₂e",3.07,1,0,0,3097727,9104468.18934911,67.634201183432
"1185","Netherlands","1851","Total excluding LULUCF","CO2","MtCO₂e",3.05,1,3.07,-0.7,3119005,9104468.18934911,67.634201183432
"1186","Netherlands","1852","Total excluding LULUCF","CO2","MtCO₂e",3.68,1,3.05,20.7,3140287,9104468.18934911,67.634201183432
"1187","Netherlands","1853","Total excluding LULUCF","CO2","MtCO₂e",4.08,1,3.68,10.9,3161572,9104468.18934911,67.634201183432
"1188","Netherlands","1854","Total excluding LULUCF","CO2","MtCO₂e",5.82,1,4.08,42.6,3183001,9104468.18934911,67.634201183432
"1189","Netherlands","1855","Total excluding LULUCF","CO2","MtCO₂e",4.55,1,5.82,-21.8,3204576,9104468.18934911,67.634201183432
"1190","Netherlands","1856","Total excluding LULUCF","CO2","MtCO₂e",4.62,1,4.55,1.5,3226296,9104468.18934911,67.634201183432
"1191","Netherlands","1857","Total excluding LULUCF","CO2","MtCO₂e",4.13,1,4.62,-10.6,3248164,9104468.18934911,67.634201183432
"1192","Netherlands","1858","Total excluding LULUCF","CO2","MtCO₂e",3.63,1,4.13,-12.1,3270180,9104468.18934911,67.634201183432
"1193","Netherlands","1859","Total excluding LULUCF","CO2","MtCO₂e",3.45,1,3.63,-5,3293397,9104468.18934911,67.634201183432
"1194","Netherlands","1860","Total excluding LULUCF","CO2","MtCO₂e",4.69,1,3.45,35.9,3317831,9104468.18934911,67.634201183432
"1195","Netherlands","1861","Total excluding LULUCF","CO2","MtCO₂e",4.31,1,4.69,-8.1,3343500,9104468.18934911,67.634201183432
"1196","Netherlands","1862","Total excluding LULUCF","CO2","MtCO₂e",5.55,1,4.31,28.8,3370421,9104468.18934911,67.634201183432
"1197","Netherlands","1863","Total excluding LULUCF","CO2","MtCO₂e",4,1,5.55,-27.9,3398611,9104468.18934911,67.634201183432
"1198","Netherlands","1864","Total excluding LULUCF","CO2","MtCO₂e",3.33,1,4,-16.8,3427036,9104468.18934911,67.634201183432
"1199","Netherlands","1865","Total excluding LULUCF","CO2","MtCO₂e",3.76,1,3.33,12.9,3455699,9104468.18934911,67.634201183432
"1200","Netherlands","1866","Total excluding LULUCF","CO2","MtCO₂e",4.13,1,3.76,9.8,3484602,9104468.18934911,67.634201183432
"1201","Netherlands","1867","Total excluding LULUCF","CO2","MtCO₂e",3.95,1,4.13,-4.4,3513747,9104468.18934911,67.634201183432
"1202","Netherlands","1868","Total excluding LULUCF","CO2","MtCO₂e",4.15,1,3.95,5.1,3543135,9104468.18934911,67.634201183432
"1203","Netherlands","1869","Total excluding LULUCF","CO2","MtCO₂e",4.28,1,4.15,3.1,3574875,9104468.18934911,67.634201183432
"1204","Netherlands","1870","Total excluding LULUCF","CO2","MtCO₂e",4.83,1,4.28,12.9,3609009,9104468.18934911,67.634201183432
